"iso3","year","env_score"
DOM,2015-01-01 00:00:00.000,3.309090909090909
DOM,2016-01-01 00:00:00.000,3.421985815602838
DOM,2017-01-01 00:00:00.000,3.389544688026981
DOM,2018-01-01 00:00:00.000,3.389544688026981
DOM,2019-01-01 00:00:00.000,3.3838383838383845
DOM,2020-01-01 00:00:00.000,3.474576271186441
DOM,2021-01-01 00:00:00.000,3.474576271186441
DZA,2012-01-01 00:00:00.000,6.704545454545454
DZA,2013-01-01 00:00:00.000,6.799242424242424
DZA,2014-01-01 00:00:00.000,6.857670979667282
DZA,2015-01-01 00:00:00.000,6.781818181818181
DZA,2016-01-01 00:00:00.000,6.737588652482271
DZA,2017-01-01 00:00:00.000,6.509274873524452
DZA,2018-01-01 00:00:00.000,6.509274873524452
DZA,2019-01-01 00:00:00.000,6.498316498316498
DZA,2020-01-01 00:00:00.000,6.52542372881356
DZA,2021-01-01 00:00:00.000,6.52542372881356
ECU,2012-01-01 00:00:00.000,4.090909090909091
ECU,2013-01-01 00:00:00.000,4.071969696969697
ECU,2014-01-01 00:00:00.000,4.10351201478743
ECU,2015-01-01 00:00:00.000,4.309090909090909
ECU,2016-01-01 00:00:00.000,4.609929078014185
ECU,2017-01-01 00:00:00.000,4.940978077571669
ECU,2018-01-01 00:00:00.000,4.907251264755481
ECU,2019-01-01 00:00:00.000,5.0
ECU,2020-01-01 00:00:00.000,5.016949152542374
ECU,2021-01-01 00:00:00.000,5.016949152542374
EGY,2012-01-01 00:00:00.000,5.094696969696971
EGY,2013-01-01 00:00:00.000,5.265151515151516
EGY,2014-01-01 00:00:00.000,5.582255083179297
EGY,2015-01-01 00:00:00.000,5.927272727272728
EGY,2016-01-01 00:00:00.000,5.95744680851064
EGY,2017-01-01 00:00:00.000,5.868465430016863
EGY,2018-01-01 00:00:00.000,5.868465430016863
EGY,2019-01-01 00:00:00.000,5.875420875420875
EGY,2020-01-01 00:00:00.000,5.898305084745763
EGY,2021-01-01 00:00:00.000,5.898305084745763
ERI,2012-01-01 00:00:00.000,2.1969696969696972
ERI,2013-01-01 00:00:00.000,2.045454545454546
ERI,2014-01-01 00:00:00.000,1.9223659889094264
ERI,2015-01-01 00:00:00.000,1.6727272727272728
ERI,2016-01-01 00:00:00.000,1.6843971631205679
ERI,2017-01-01 00:00:00.000,1.5851602023608768
ERI,2018-01-01 00:00:00.000,1.602023608768971
ERI,2019-01-01 00:00:00.000,1.6329966329966332
ERI,2020-01-01 00:00:00.000,1.6440677966101696
ERI,2021-01-01 00:00:00.000,1.6440677966101696
ESP,2012-01-01 00:00:00.000,7.253787878787878
ESP,2013-01-01 00:00:00.000,7.897727272727273
ESP,2014-01-01 00:00:00.000,7.689463955637707
ESP,2015-01-01 00:00:00.000,7.472727272727273
ESP,2016-01-01 00:00:00.000,7.482269503546099
ESP,2017-01-01 00:00:00.000,7.18381112984823
ESP,2018-01-01 00:00:00.000,7.284991568296796
ESP,2019-01-01 00:00:00.000,7.272727272727273
ESP,2020-01-01 00:00:00.000,7.372881355932203
ESP,2021-01-01 00:00:00.000,7.372881355932203
EST,2012-01-01 00:00:00.000,6.420454545454544
EST,2013-01-01 00:00:00.000,6.325757575757576
EST,2014-01-01 00:00:00.000,6.229205175600739
EST,2015-01-01 00:00:00.000,6.218181818181819
EST,2016-01-01 00:00:00.000,6.187943262411349
EST,2017-01-01 00:00:00.000,5.919055649241146
EST,2018-01-01 00:00:00.000,5.919055649241146
EST,2019-01-01 00:00:00.000,5.892255892255893
EST,2020-01-01 00:00:00.000,5.9322033898305095
EST,2021-01-01 00:00:00.000,5.9322033898305095
ETH,2012-01-01 00:00:00.000,2.8598484848484853
ETH,2013-01-01 00:00:00.000,2.8030303030303036
ETH,2014-01-01 00:00:00.000,2.754158964879851
ETH,2015-01-01 00:00:00.000,2.7454545454545456
ETH,2016-01-01 00:00:00.000,2.7836879432624126
ETH,2017-01-01 00:00:00.000,2.7318718381112985
ETH,2018-01-01 00:00:00.000,2.748735244519393
ETH,2019-01-01 00:00:00.000,2.760942760942761
ETH,2020-01-01 00:00:00.000,2.7796610169491522
ETH,2021-01-01 00:00:00.000,2.7796610169491522
FIN,2012-01-01 00:00:00.000,9.545454545454547
FIN,2013-01-01 00:00:00.000,9.678030303030303
FIN,2014-01-01 00:00:00.000,9.500924214417743
FIN,2015-01-01 00:00:00.000,9.727272727272727
FIN,2016-01-01 00:00:00.000,9.52127659574468
FIN,2017-01-01 00:00:00.000,9.376053962900507
FIN,2018-01-01 00:00:00.000,9.359190556492411
FIN,2019-01-01 00:00:00.000,9.360269360269362
FIN,2020-01-01 00:00:00.000,9.474576271186443
FIN,2021-01-01 00:00:00.000,9.474576271186443
FJI,2012-01-01 00:00:00.000,4.242424242424243
FJI,2013-01-01 00:00:00.000,4.337121212121213
FJI,2014-01-01 00:00:00.000,4.1404805914972265
FJI,2015-01-01 00:00:00.000,4.072727272727272
FJI,2016-01-01 00:00:00.000,3.829787234042554
FJI,2017-01-01 00:00:00.000,3.608768971332209
FJI,2018-01-01 00:00:00.000,3.608768971332209
FJI,2019-01-01 00:00:00.000,3.6363636363636362
FJI,2020-01-01 00:00:00.000,3.6440677966101696
FJI,2021-01-01 00:00:00.000,3.6440677966101696
FRA,2012-01-01 00:00:00.000,7.007575757575757
FRA,2013-01-01 00:00:00.000,7.121212121212121
FRA,2014-01-01 00:00:00.000,7.20887245841035
FRA,2015-01-01 00:00:00.000,7.309090909090909
FRA,2016-01-01 00:00:00.000,7.393617021276596
FRA,2017-01-01 00:00:00.000,7.234401349072513
FRA,2018-01-01 00:00:00.000,7.369308600337268
FRA,2019-01-01 00:00:00.000,7.542087542087543
FRA,2020-01-01 00:00:00.000,7.64406779661017
FRA,2021-01-01 00:00:00.000,7.64406779661017
FSM,2012-01-01 00:00:00.000,1.9886363636363633
FSM,2013-01-01 00:00:00.000,2.083333333333333
FSM,2014-01-01 00:00:00.000,2.0702402957486132
FSM,2015-01-01 00:00:00.000,2.2363636363636368
FSM,2016-01-01 00:00:00.000,2.25177304964539
FSM,2017-01-01 00:00:00.000,2.040472175379427
FSM,2018-01-01 00:00:00.000,2.040472175379427
FSM,2019-01-01 00:00:00.000,2.0370370370370368
FSM,2020-01-01 00:00:00.000,2.0508474576271185
FSM,2021-01-01 00:00:00.000,2.0508474576271185
GAB,2012-01-01 00:00:00.000,4.9810606060606055
GAB,2013-01-01 00:00:00.000,4.962121212121213
GAB,2014-01-01 00:00:00.000,4.861367837338261
GAB,2015-01-01 00:00:00.000,4.854545454545455
GAB,2016-01-01 00:00:00.000,4.804964539007092
GAB,2017-01-01 00:00:00.000,4.671163575042159
GAB,2018-01-01 00:00:00.000,4.654300168634064
GAB,2019-01-01 00:00:00.000,4.646464646464647
GAB,2020-01-01 00:00:00.000,4.677966101694916
GAB,2021-01-01 00:00:00.000,4.677966101694916
GBR,2012-01-01 00:00:00.000,8.295454545454543
GBR,2013-01-01 00:00:00.000,8.446969696969697
GBR,2014-01-01 00:00:00.000,8.484288354898336
GBR,2015-01-01 00:00:00.000,8.672727272727272
GBR,2016-01-01 00:00:00.000,8.812056737588652
GBR,2017-01-01 00:00:00.000,8.617200674536258
GBR,2018-01-01 00:00:00.000,8.684654300168633
GBR,2019-01-01 00:00:00.000,8.686868686868687
GBR,2020-01-01 00:00:00.000,8.864406779661017
GBR,2021-01-01 00:00:00.000,8.864406779661017
GEO,2012-01-01 00:00:00.000,4.090909090909091
GEO,2013-01-01 00:00:00.000,4.488636363636363
GEO,2014-01-01 00:00:00.000,4.621072088724584
GEO,2015-01-01 00:00:00.000,4.672727272727272
GEO,2016-01-01 00:00:00.000,4.804964539007092
GEO,2017-01-01 00:00:00.000,4.688026981450252
GEO,2018-01-01 00:00:00.000,4.721753794266442
GEO,2019-01-01 00:00:00.000,4.747474747474747
GEO,2020-01-01 00:00:00.000,4.779661016949153
GEO,2021-01-01 00:00:00.000,4.779661016949153
GHA,2012-01-01 00:00:00.000,3.0681818181818183
GHA,2013-01-01 00:00:00.000,2.9356060606060606
GHA,2014-01-01 00:00:00.000,2.975970425138631
GHA,2015-01-01 00:00:00.000,2.8363636363636364
GHA,2016-01-01 00:00:00.000,2.9078014184397167
GHA,2017-01-01 00:00:00.000,2.4283305227655987
GHA,2018-01-01 00:00:00.000,2.411467116357504
GHA,2019-01-01 00:00:00.000,2.4242424242424243
GHA,2020-01-01 00:00:00.000,2.423728813559322
GHA,2021-01-01 00:00:00.000,2.423728813559322
GIN,2012-01-01 00:00:00.000,1.1553030303030303
GIN,2013-01-01 00:00:00.000,1.3446969696969697
GIN,2014-01-01 00:00:00.000,1.55268022181146
GIN,2015-01-01 00:00:00.000,1.6181818181818182
GIN,2016-01-01 00:00:00.000,1.7198581560283692
GIN,2017-01-01 00:00:00.000,1.7537942664418213
GIN,2018-01-01 00:00:00.000,1.7537942664418213
GIN,2019-01-01 00:00:00.000,1.7676767676767677
GIN,2020-01-01 00:00:00.000,1.7627118644067794
GIN,2021-01-01 00:00:00.000,1.7627118644067794
GMB,2012-01-01 00:00:00.000,0.49242424242424265
GMB,2013-01-01 00:00:00.000,0.7954545454545459
GMB,2014-01-01 00:00:00.000,0.9611829944547132
GMB,2015-01-01 00:00:00.000,1.0727272727272728
GMB,2016-01-01 00:00:00.000,1.187943262411348
GMB,2017-01-01 00:00:00.000,1.197301854974705
GMB,2018-01-01 00:00:00.000,1.2141652613827996
GMB,2019-01-01 00:00:00.000,1.2289562289562292
GMB,2020-01-01 00:00:00.000,1.2372881355932206
GMB,2021-01-01 00:00:00.000,1.2372881355932206
GNB,2012-01-01 00:00:00.000,1.4015151515151523
GNB,2013-01-01 00:00:00.000,1.5151515151515156
GNB,2014-01-01 00:00:00.000,1.645101663585952
GNB,2015-01-01 00:00:00.000,1.6545454545454543
GNB,2016-01-01 00:00:00.000,1.5780141843971638
GNB,2017-01-01 00:00:00.000,1.4502529510961215
GNB,2018-01-01 00:00:00.000,1.4502529510961215
GNB,2019-01-01 00:00:00.000,1.4646464646464645
GNB,2020-01-01 00:00:00.000,1.4745762711864407
GNB,2021-01-01 00:00:00.000,1.4745762711864407
GNQ,2012-01-01 00:00:00.000,3.75
GNQ,2013-01-01 00:00:00.000,3.787878787878788
GNQ,2014-01-01 00:00:00.000,3.7892791127541585
GNQ,2015-01-01 00:00:00.000,3.8000000000000003
GNQ,2016-01-01 00:00:00.000,3.7411347517730498
GNQ,2017-01-01 00:00:00.000,3.5750421585160206
GNQ,2018-01-01 00:00:00.000,3.5750421585160206
GNQ,2019-01-01 00:00:00.000,3.585858585858586
GNQ,2020-01-01 00:00:00.000,3.610169491525424
GNQ,2021-01-01 00:00:00.000,3.610169491525424
GRC,2012-01-01 00:00:00.000,7.651515151515151
GRC,2013-01-01 00:00:00.000,7.803030303030303
GRC,2014-01-01 00:00:00.000,7.763401109057301
GRC,2015-01-01 00:00:00.000,7.763636363636364
GRC,2016-01-01 00:00:00.000,7.748226950354611
GRC,2017-01-01 00:00:00.000,7.436762225969646
GRC,2018-01-01 00:00:00.000,7.537942664418212
GRC,2019-01-01 00:00:00.000,7.609427609427611
GRC,2020-01-01 00:00:00.000,7.796610169491525
GRC,2021-01-01 00:00:00.000,7.796610169491525
GRD,2012-01-01 00:00:00.000,3.409090909090909
GRD,2013-01-01 00:00:00.000,3.4848484848484853
GRD,2014-01-01 00:00:00.000,3.6414048059149717
GRD,2015-01-01 00:00:00.000,3.854545454545454
GRD,2016-01-01 00:00:00.000,3.9716312056737593
GRD,2017-01-01 00:00:00.000,3.9291736930860033
GRD,2018-01-01 00:00:00.000,3.9291736930860033
GRD,2019-01-01 00:00:00.000,3.93939393939394
GRD,2020-01-01 00:00:00.000,3.9661016949152543
GRD,2021-01-01 00:00:00.000,3.9661016949152543
GTM,2012-01-01 00:00:00.000,3.712121212121212
GTM,2013-01-01 00:00:00.000,3.9772727272727266
GTM,2014-01-01 00:00:00.000,3.900184842883548
GTM,2015-01-01 00:00:00.000,3.563636363636364
GTM,2016-01-01 00:00:00.000,3.4751773049645394
GTM,2017-01-01 00:00:00.000,3.507588532883643
GTM,2018-01-01 00:00:00.000,3.3220910623946036
GTM,2019-01-01 00:00:00.000,3.316498316498317
GTM,2020-01-01 00:00:00.000,3.3389830508474576
GTM,2021-01-01 00:00:00.000,3.3389830508474576
GUY,2012-01-01 00:00:00.000,4.450757575757576
GUY,2013-01-01 00:00:00.000,4.431818181818182
GUY,2014-01-01 00:00:00.000,4.380776340110906
GUY,2015-01-01 00:00:00.000,4.418181818181818
GUY,2016-01-01 00:00:00.000,4.4858156028368805
GUY,2017-01-01 00:00:00.000,4.367622259696459
GUY,2018-01-01 00:00:00.000,4.350758853288364
GUY,2019-01-01 00:00:00.000,4.326599326599327
GUY,2020-01-01 00:00:00.000,4.355932203389831
GUY,2021-01-01 00:00:00.000,4.355932203389831
HND,2012-01-01 00:00:00.000,3.7689393939393945
HND,2013-01-01 00:00:00.000,3.9015151515151523
HND,2014-01-01 00:00:00.000,3.9556377079482434
HND,2015-01-01 00:00:00.000,4.054545454545455
HND,2016-01-01 00:00:00.000,4.2730496453900715
HND,2017-01-01 00:00:00.000,4.2158516020236085
HND,2018-01-01 00:00:00.000,4.2158516020236085
HND,2019-01-01 00:00:00.000,4.208754208754209
HND,2020-01-01 00:00:00.000,4.203389830508475
HND,2021-01-01 00:00:00.000,4.203389830508475
HRV,2012-01-01 00:00:00.000,7.386363636363638
HRV,2013-01-01 00:00:00.000,7.9356060606060606
HRV,2014-01-01 00:00:00.000,8.07763401109057
HRV,2015-01-01 00:00:00.000,8.01818181818182
HRV,2016-01-01 00:00:00.000,8.01418439716312
HRV,2017-01-01 00:00:00.000,7.6053962900505905
HRV,2018-01-01 00:00:00.000,7.841483979763911
HRV,2019-01-01 00:00:00.000,7.811447811447811
HRV,2020-01-01 00:00:00.000,7.8305084745762725
HRV,2021-01-01 00:00:00.000,7.8305084745762725
HTI,2012-01-01 00:00:00.000,0.9280303030303032
HTI,2013-01-01 00:00:00.000,1.022727272727273
HTI,2014-01-01 00:00:00.000,1.0351201478743066
HTI,2015-01-01 00:00:00.000,1.0727272727272728
HTI,2016-01-01 00:00:00.000,1.0815602836879439
HTI,2017-01-01 00:00:00.000,1.1467116357504217
HTI,2018-01-01 00:00:00.000,1.281618887015177
HTI,2019-01-01 00:00:00.000,1.2962962962962958
HTI,2020-01-01 00:00:00.000,1.3050847457627115
HTI,2021-01-01 00:00:00.000,1.3050847457627115
HUN,2012-01-01 00:00:00.000,6.893939393939394
HUN,2013-01-01 00:00:00.000,6.931818181818182
HUN,2014-01-01 00:00:00.000,6.987060998151571
HUN,2015-01-01 00:00:00.000,7.072727272727272
HUN,2016-01-01 00:00:00.000,6.950354609929078
HUN,2017-01-01 00:00:00.000,6.593591905564924
HUN,2018-01-01 00:00:00.000,6.593591905564924
HUN,2019-01-01 00:00:00.000,6.582491582491583
HUN,2020-01-01 00:00:00.000,6.677966101694916
HUN,2021-01-01 00:00:00.000,6.677966101694916
IDN,2012-01-01 00:00:00.000,4.053030303030303
IDN,2013-01-01 00:00:00.000,4.28030303030303
IDN,2014-01-01 00:00:00.000,4.565619223659888
IDN,2015-01-01 00:00:00.000,4.745454545454546
IDN,2016-01-01 00:00:00.000,5.000000000000001
IDN,2017-01-01 00:00:00.000,5.008431703204047
IDN,2018-01-01 00:00:00.000,5.109612141652614
IDN,2019-01-01 00:00:00.000,5.117845117845119
IDN,2020-01-01 00:00:00.000,5.11864406779661
IDN,2021-01-01 00:00:00.000,5.11864406779661
IND,2012-01-01 00:00:00.000,2.6515151515151514
IND,2013-01-01 00:00:00.000,2.8409090909090917
IND,2014-01-01 00:00:00.000,2.975970425138631
IND,2015-01-01 00:00:00.000,3.0909090909090904
IND,2016-01-01 00:00:00.000,3.3510638297872344
IND,2017-01-01 00:00:00.000,3.355817875210792
IND,2018-01-01 00:00:00.000,3.3726812816188874
IND,2019-01-01 00:00:00.000,3.3838383838383845
IND,2020-01-01 00:00:00.000,3.389830508474576
IND,2021-01-01 00:00:00.000,3.389830508474576
IRL,2012-01-01 00:00:00.000,7.613636363636364
IRL,2013-01-01 00:00:00.000,7.878787878787879
IRL,2014-01-01 00:00:00.000,7.89279112754159
IRL,2015-01-01 00:00:00.000,8.0
IRL,2016-01-01 00:00:00.000,7.854609929078014
IRL,2017-01-01 00:00:00.000,7.504215851602025
IRL,2018-01-01 00:00:00.000,7.655986509274873
IRL,2019-01-01 00:00:00.000,7.643097643097644
IRL,2020-01-01 00:00:00.000,7.64406779661017
IRL,2021-01-01 00:00:00.000,7.64406779661017
IRN,2012-01-01 00:00:00.000,4.659090909090909
IRN,2013-01-01 00:00:00.000,4.9431818181818175
IRN,2014-01-01 00:00:00.000,5.009242144177448
IRN,2015-01-01 00:00:00.000,5.036363636363635
IRN,2016-01-01 00:00:00.000,5.070921985815604
IRN,2017-01-01 00:00:00.000,4.907251264755481
IRN,2018-01-01 00:00:00.000,4.873524451939291
IRN,2019-01-01 00:00:00.000,4.865319865319865
IRN,2020-01-01 00:00:00.000,4.88135593220339
IRN,2021-01-01 00:00:00.000,4.88135593220339
IRQ,2012-01-01 00:00:00.000,4.545454545454545
IRQ,2013-01-01 00:00:00.000,4.356060606060606
IRQ,2014-01-01 00:00:00.000,3.9741219963031416
IRQ,2015-01-01 00:00:00.000,3.690909090909091
IRQ,2016-01-01 00:00:00.000,3.7765957446808516
IRQ,2017-01-01 00:00:00.000,3.777403035413153
IRQ,2018-01-01 00:00:00.000,3.7605396290050592
IRQ,2019-01-01 00:00:00.000,3.754208754208754
IRQ,2020-01-01 00:00:00.000,3.7796610169491522
IRQ,2021-01-01 00:00:00.000,3.7796610169491522
ISL,2012-01-01 00:00:00.000,7.878787878787878
ISL,2013-01-01 00:00:00.000,8.143939393939394
ISL,2014-01-01 00:00:00.000,8.151571164510166
ISL,2015-01-01 00:00:00.000,8.163636363636364
ISL,2016-01-01 00:00:00.000,8.102836879432626
ISL,2017-01-01 00:00:00.000,7.757166947723441
ISL,2018-01-01 00:00:00.000,7.757166947723441
ISL,2019-01-01 00:00:00.000,7.760942760942761
ISL,2020-01-01 00:00:00.000,7.796610169491525
ISL,2021-01-01 00:00:00.000,7.796610169491525
ISR,2012-01-01 00:00:00.000,6.420454545454544
ISR,2013-01-01 00:00:00.000,6.439393939393938
ISR,2014-01-01 00:00:00.000,6.487985212569316
ISR,2015-01-01 00:00:00.000,6.6
ISR,2016-01-01 00:00:00.000,6.578014184397163
ISR,2017-01-01 00:00:00.000,6.357504215851602
ISR,2018-01-01 00:00:00.000,6.340640809443508
ISR,2019-01-01 00:00:00.000,6.3299663299663305
ISR,2020-01-01 00:00:00.000,6.355932203389831
ISR,2021-01-01 00:00:00.000,6.355932203389831
ITA,2012-01-01 00:00:00.000,6.912878787878788
ITA,2013-01-01 00:00:00.000,7.045454545454545
ITA,2014-01-01 00:00:00.000,7.227356746765248
ITA,2015-01-01 00:00:00.000,7.163636363636364
ITA,2016-01-01 00:00:00.000,7.074468085106385
ITA,2017-01-01 00:00:00.000,6.779089376053962
ITA,2018-01-01 00:00:00.000,6.863406408094436
ITA,2019-01-01 00:00:00.000,7.037037037037038
ITA,2020-01-01 00:00:00.000,7.11864406779661
ITA,2021-01-01 00:00:00.000,7.11864406779661
JAM,2012-01-01 00:00:00.000,3.0303030303030303
JAM,2013-01-01 00:00:00.000,3.0303030303030303
JAM,2014-01-01 00:00:00.000,3.0499075785582246
JAM,2015-01-01 00:00:00.000,3.10909090909091
JAM,2016-01-01 00:00:00.000,3.173758865248227
JAM,2017-01-01 00:00:00.000,3.2040472175379424
JAM,2018-01-01 00:00:00.000,3.2040472175379424
JAM,2019-01-01 00:00:00.000,3.215488215488216
JAM,2020-01-01 00:00:00.000,3.3389830508474576
JAM,2021-01-01 00:00:00.000,3.3389830508474576
JOR,2012-01-01 00:00:00.000,4.526515151515151
JOR,2013-01-01 00:00:00.000,4.621212121212121
JOR,2014-01-01 00:00:00.000,4.65804066543438
JOR,2015-01-01 00:00:00.000,4.654545454545454
JOR,2016-01-01 00:00:00.000,4.822695035460994
JOR,2017-01-01 00:00:00.000,4.772344013490725
JOR,2018-01-01 00:00:00.000,4.755480607082631
JOR,2019-01-01 00:00:00.000,4.747474747474747
JOR,2020-01-01 00:00:00.000,4.762711864406779
JOR,2021-01-01 00:00:00.000,4.762711864406779
JPN,2012-01-01 00:00:00.000,7.821969696969696
JPN,2013-01-01 00:00:00.000,8.049242424242424
JPN,2014-01-01 00:00:00.000,8.096118299445472
JPN,2015-01-01 00:00:00.000,8.254545454545456
JPN,2016-01-01 00:00:00.000,8.173758865248228
JPN,2017-01-01 00:00:00.000,7.892074198988196
JPN,2018-01-01 00:00:00.000,8.094435075885329
JPN,2019-01-01 00:00:00.000,8.097643097643099
JPN,2020-01-01 00:00:00.000,8.084745762711865
JPN,2021-01-01 00:00:00.000,8.084745762711865
KAZ,2012-01-01 00:00:00.000,5.3977272727272725
KAZ,2013-01-01 00:00:00.000,5.625
KAZ,2014-01-01 00:00:00.000,5.674676524953788
KAZ,2015-01-01 00:00:00.000,5.836363636363638
KAZ,2016-01-01 00:00:00.000,6.152482269503547
KAZ,2017-01-01 00:00:00.000,5.96964586846543
KAZ,2018-01-01 00:00:00.000,5.952782462057336
KAZ,2019-01-01 00:00:00.000,5.942760942760943
KAZ,2020-01-01 00:00:00.000,5.9491525423728815
KAZ,2021-01-01 00:00:00.000,5.9491525423728815
KEN,2012-01-01 00:00:00.000,2.8030303030303028
KEN,2013-01-01 00:00:00.000,2.916666666666667
KEN,2014-01-01 00:00:00.000,3.4195933456561924
KEN,2015-01-01 00:00:00.000,3.6727272727272724
KEN,2016-01-01 00:00:00.000,3.7411347517730498
KEN,2017-01-01 00:00:00.000,3.642495784148398
KEN,2018-01-01 00:00:00.000,3.608768971332209
KEN,2019-01-01 00:00:00.000,3.585858585858586
KEN,2020-01-01 00:00:00.000,3.593220338983051
KEN,2021-01-01 00:00:00.000,3.593220338983051
KGZ,2012-01-01 00:00:00.000,4.6022727272727275
KGZ,2013-01-01 00:00:00.000,4.545454545454546
KGZ,2014-01-01 00:00:00.000,4.473197781885397
KGZ,2015-01-01 00:00:00.000,4.418181818181818
KGZ,2016-01-01 00:00:00.000,4.609929078014185
KGZ,2017-01-01 00:00:00.000,4.63743676222597
KGZ,2018-01-01 00:00:00.000,4.620573355817875
KGZ,2019-01-01 00:00:00.000,4.6127946127946124
KGZ,2020-01-01 00:00:00.000,4.627118644067797
KGZ,2021-01-01 00:00:00.000,4.627118644067797
KHM,2012-01-01 00:00:00.000,1.193181818181818
KHM,2013-01-01 00:00:00.000,1.7613636363636367
KHM,2014-01-01 00:00:00.000,2.014787430683918
KHM,2015-01-01 00:00:00.000,1.9090909090909087
KHM,2016-01-01 00:00:00.000,2.074468085106383
KHM,2017-01-01 00:00:00.000,1.9561551433389541
KHM,2018-01-01 00:00:00.000,1.9561551433389541
KHM,2019-01-01 00:00:00.000,2.0707070707070705
KHM,2020-01-01 00:00:00.000,2.067796610169492
KHM,2021-01-01 00:00:00.000,2.067796610169492
KIR,2012-01-01 00:00:00.000,0.8333333333333335
KIR,2013-01-01 00:00:00.000,1.0795454545454546
KIR,2014-01-01 00:00:00.000,1.3308687615526797
KIR,2015-01-01 00:00:00.000,1.2363636363636363
KIR,2016-01-01 00:00:00.000,1.046099290780142
KIR,2017-01-01 00:00:00.000,1.0286677908937605
KIR,2018-01-01 00:00:00.000,1.0623946037099492
KIR,2019-01-01 00:00:00.000,1.0942760942760943
KIR,2020-01-01 00:00:00.000,1.1016949152542375
KIR,2021-01-01 00:00:00.000,1.1016949152542375
KNA,2012-01-01 00:00:00.000,2.8030303030303028
KNA,2013-01-01 00:00:00.000,2.9356060606060606
KNA,2014-01-01 00:00:00.000,3.0129390018484283
KNA,2015-01-01 00:00:00.000,3.1272727272727274
KNA,2016-01-01 00:00:00.000,3.2269503546099303
KNA,2017-01-01 00:00:00.000,3.136593591905565
KNA,2018-01-01 00:00:00.000,3.1534569983136596
KNA,2019-01-01 00:00:00.000,3.1649831649831657
KNA,2020-01-01 00:00:00.000,3.186440677966102
KNA,2021-01-01 00:00:00.000,3.186440677966102
KOR,2012-01-01 00:00:00.000,9.053030303030305
KOR,2013-01-01 00:00:00.000,9.128787878787879
KOR,2014-01-01 00:00:00.000,9.057301293900185
KOR,2015-01-01 00:00:00.000,9.090909090909092
KOR,2016-01-01 00:00:00.000,9.060283687943265
KOR,2017-01-01 00:00:00.000,8.752107925801011
KOR,2018-01-01 00:00:00.000,8.768971332209107
KOR,2019-01-01 00:00:00.000,8.771043771043772
KOR,2020-01-01 00:00:00.000,8.830508474576273
KOR,2021-01-01 00:00:00.000,8.830508474576273
KWT,2012-01-01 00:00:00.000,4.962121212121212
KWT,2013-01-01 00:00:00.000,5.113636363636364
KWT,2014-01-01 00:00:00.000,5.341959334565619
KWT,2015-01-01 00:00:00.000,5.436363636363637
KWT,2016-01-01 00:00:00.000,5.514184397163121
KWT,2017-01-01 00:00:00.000,5.430016863406408
KWT,2018-01-01 00:00:00.000,5.413153456998314
KWT,2019-01-01 00:00:00.000,5.42087542087542
KWT,2020-01-01 00:00:00.000,5.457627118644068
KWT,2021-01-01 00:00:00.000,5.457627118644068
LAO,2012-01-01 00:00:00.000,2.083333333333334
LAO,2013-01-01 00:00:00.000,2.3106060606060606
LAO,2014-01-01 00:00:00.000,2.1626617375231048
LAO,2015-01-01 00:00:00.000,1.981818181818182
LAO,2016-01-01 00:00:00.000,1.8262411347517737
LAO,2017-01-01 00:00:00.000,1.9898819561551429
LAO,2018-01-01 00:00:00.000,1.9898819561551429
LAO,2019-01-01 00:00:00.000,2.0202020202020203
LAO,2020-01-01 00:00:00.000,2.0169491525423724
LAO,2021-01-01 00:00:00.000,2.0169491525423724
LBN,2012-01-01 00:00:00.000,4.166666666666667
LBN,2013-01-01 00:00:00.000,4.015151515151515
LBN,2014-01-01 00:00:00.000,3.8262476894639548
LBN,2015-01-01 00:00:00.000,3.8727272727272726
