"iso3","year","soc_score"
LBN,2013-01-01 00:00:00.000,7.257217847769029
LBN,2014-01-01 00:00:00.000,7.030223390275953
LBN,2015-01-01 00:00:00.000,6.925098554533509
LBN,2016-01-01 00:00:00.000,7.002583979328167
LBN,2017-01-01 00:00:00.000,6.997389033942561
LBN,2018-01-01 00:00:00.000,7.1128608923884515
LBN,2019-01-01 00:00:00.000,7.577903682719549
LBN,2020-01-01 00:00:00.000,7.771509167842031
LBN,2021-01-01 00:00:00.000,7.15032679738562
LBR,2012-01-01 00:00:00.000,2.089136490250696
LBR,2013-01-01 00:00:00.000,2.1259842519685046
LBR,2014-01-01 00:00:00.000,2.325886990801577
LBR,2015-01-01 00:00:00.000,2.549277266754271
LBR,2016-01-01 00:00:00.000,2.64857881136951
LBR,2017-01-01 00:00:00.000,2.859007832898173
LBR,2018-01-01 00:00:00.000,2.821522309711286
LBR,2019-01-01 00:00:00.000,2.280453257790369
LBR,2020-01-01 00:00:00.000,2.383638928067702
LBR,2021-01-01 00:00:00.000,2.9019607843137254
LBY,2012-01-01 00:00:00.000,4.651810584958216
LBY,2013-01-01 00:00:00.000,4.31758530183727
LBY,2014-01-01 00:00:00.000,4.2838370565046
LBY,2015-01-01 00:00:00.000,4.152431011826544
LBY,2016-01-01 00:00:00.000,4.095607235142119
LBY,2017-01-01 00:00:00.000,4.151436031331592
LBY,2018-01-01 00:00:00.000,4.133858267716535
LBY,2019-01-01 00:00:00.000,5.212464589235129
LBY,2020-01-01 00:00:00.000,5.3878702397743305
LBY,2021-01-01 00:00:00.000,4.601307189542483
LCA,2012-01-01 00:00:00.000,6.114206128133704
LCA,2013-01-01 00:00:00.000,5.918635170603675
LCA,2014-01-01 00:00:00.000,6.0972404730617615
LCA,2015-01-01 00:00:00.000,6.215505913272011
LCA,2016-01-01 00:00:00.000,6.821705426356591
LCA,2017-01-01 00:00:00.000,6.187989556135772
LCA,2018-01-01 00:00:00.000,6.207349081364829
LCA,2019-01-01 00:00:00.000,7.322946175637396
LCA,2020-01-01 00:00:00.000,7.433004231311707
LCA,2021-01-01 00:00:00.000,6.692810457516339
LIE,2012-01-01 00:00:00.000,2.45125348189415
LIE,2013-01-01 00:00:00.000,2.467191601049869
LIE,2014-01-01 00:00:00.000,2.536136662286465
LIE,2015-01-01 00:00:00.000,2.52299605781866
LIE,2016-01-01 00:00:00.000,2.5968992248062026
LIE,2017-01-01 00:00:00.000,2.741514360313316
LIE,2018-01-01 00:00:00.000,2.7952755905511815
LIE,2019-01-01 00:00:00.000,2.138810198300284
LIE,2020-01-01 00:00:00.000,1.861777150916784
LIE,2021-01-01 00:00:00.000,2.6928104575163396
LKA,2012-01-01 00:00:00.000,7.214484679665738
LKA,2013-01-01 00:00:00.000,7.230971128608925
LKA,2014-01-01 00:00:00.000,7.477003942181341
LKA,2015-01-01 00:00:00.000,7.477003942181341
LKA,2016-01-01 00:00:00.000,8.281653746770026
LKA,2017-01-01 00:00:00.000,8.015665796344647
LKA,2018-01-01 00:00:00.000,7.834645669291338
LKA,2019-01-01 00:00:00.000,7.7903682719546765
LKA,2020-01-01 00:00:00.000,7.785613540197461
LKA,2021-01-01 00:00:00.000,7.8169934640522865
LSO,2012-01-01 00:00:00.000,0.25069637883008333
LSO,2013-01-01 00:00:00.000,0.984251968503937
LSO,2014-01-01 00:00:00.000,0.8015768725361365
LSO,2015-01-01 00:00:00.000,0.5256241787122216
LSO,2016-01-01 00:00:00.000,0.7235142118863052
LSO,2017-01-01 00:00:00.000,0.7832898172323763
LSO,2018-01-01 00:00:00.000,1.0367454068241466
LSO,2019-01-01 00:00:00.000,1.8130311614730878
LSO,2020-01-01 00:00:00.000,2.1297602256699575
LSO,2021-01-01 00:00:00.000,1.2156862745098036
LTU,2012-01-01 00:00:00.000,7.061281337047353
LTU,2013-01-01 00:00:00.000,7.112860892388452
LTU,2014-01-01 00:00:00.000,7.2404730617608415
LTU,2015-01-01 00:00:00.000,7.227332457293036
LTU,2016-01-01 00:00:00.000,7.3901808785529735
LTU,2017-01-01 00:00:00.000,7.51958224543081
LTU,2018-01-01 00:00:00.000,7.677165354330708
LTU,2019-01-01 00:00:00.000,7.818696883852693
LTU,2020-01-01 00:00:00.000,7.686882933709451
LTU,2021-01-01 00:00:00.000,7.555555555555555
LUX,2012-01-01 00:00:00.000,8.11977715877437
LUX,2013-01-01 00:00:00.000,7.926509186351707
LUX,2014-01-01 00:00:00.000,8.002628120893561
LUX,2015-01-01 00:00:00.000,7.858081471747701
LUX,2016-01-01 00:00:00.000,7.932816537467701
LUX,2017-01-01 00:00:00.000,7.950391644908617
LUX,2018-01-01 00:00:00.000,8.057742782152232
LUX,2019-01-01 00:00:00.000,8.186968838526914
LUX,2020-01-01 00:00:00.000,8.067700987306065
LUX,2021-01-01 00:00:00.000,8.117647058823529
LVA,2012-01-01 00:00:00.000,7.200557103064066
LVA,2013-01-01 00:00:00.000,7.6115485564304475
LVA,2014-01-01 00:00:00.000,7.253613666228647
LVA,2015-01-01 00:00:00.000,7.33245729303548
LVA,2016-01-01 00:00:00.000,7.286821705426357
LVA,2017-01-01 00:00:00.000,7.31070496083551
LVA,2018-01-01 00:00:00.000,7.427821522309711
LVA,2019-01-01 00:00:00.000,7.677053824362609
LVA,2020-01-01 00:00:00.000,7.65867418899859
LVA,2021-01-01 00:00:00.000,7.555555555555555
MAR,2012-01-01 00:00:00.000,6.267409470752089
MAR,2013-01-01 00:00:00.000,6.141732283464567
MAR,2014-01-01 00:00:00.000,6.018396846254928
MAR,2015-01-01 00:00:00.000,6.162943495400789
MAR,2016-01-01 00:00:00.000,6.279069767441863
MAR,2017-01-01 00:00:00.000,6.4229765013054845
MAR,2018-01-01 00:00:00.000,6.509186351706037
MAR,2019-01-01 00:00:00.000,6.926345609065159
MAR,2020-01-01 00:00:00.000,6.967559943582512
MAR,2021-01-01 00:00:00.000,6.627450980392156
MCO,2012-01-01 00:00:00.000,3.064066852367688
MCO,2013-01-01 00:00:00.000,3.057742782152231
MCO,2014-01-01 00:00:00.000,2.9566360052562426
MCO,2015-01-01 00:00:00.000,2.9960578186596587
MCO,2016-01-01 00:00:00.000,3.242894056847546
MCO,2017-01-01 00:00:00.000,3.276762402088773
MCO,2018-01-01 00:00:00.000,3.2808398950131235
MCO,2019-01-01 00:00:00.000,2.4645892351274794
MCO,2020-01-01 00:00:00.000,2.440056417489423
MCO,2021-01-01 00:00:00.000,3.228758169934641
MDA,2012-01-01 00:00:00.000,7.855153203342617
MDA,2013-01-01 00:00:00.000,7.769028871391077
MDA,2014-01-01 00:00:00.000,7.950065703022339
MDA,2015-01-01 00:00:00.000,7.766097240473062
MDA,2016-01-01 00:00:00.000,7.906976744186048
MDA,2017-01-01 00:00:00.000,7.87206266318538
MDA,2018-01-01 00:00:00.000,7.795275590551181
MDA,2019-01-01 00:00:00.000,7.818696883852693
MDA,2020-01-01 00:00:00.000,7.827926657263753
MDA,2021-01-01 00:00:00.000,7.960784313725489
MDG,2012-01-01 00:00:00.000,4.526462395543175
MDG,2013-01-01 00:00:00.000,4.028871391076116
MDG,2014-01-01 00:00:00.000,4.717477003942182
MDG,2015-01-01 00:00:00.000,4.507227332457294
MDG,2016-01-01 00:00:00.000,4.844961240310078
MDG,2017-01-01 00:00:00.000,4.503916449086162
MDG,2018-01-01 00:00:00.000,5.1574803149606305
MDG,2019-01-01 00:00:00.000,4.192634560906518
MDG,2020-01-01 00:00:00.000,4.076163610719322
MDG,2021-01-01 00:00:00.000,4.679738562091503
MDV,2012-01-01 00:00:00.000,7.325905292479108
MDV,2013-01-01 00:00:00.000,7.414698162729659
MDV,2014-01-01 00:00:00.000,7.253613666228647
MDV,2015-01-01 00:00:00.000,7.529566360052563
MDV,2016-01-01 00:00:00.000,7.571059431524549
MDV,2017-01-01 00:00:00.000,7.741514360313317
MDV,2018-01-01 00:00:00.000,7.874015748031495
MDV,2019-01-01 00:00:00.000,8.031161473087822
MDV,2020-01-01 00:00:00.000,7.912552891396332
MDV,2021-01-01 00:00:00.000,8.0
MEX,2012-01-01 00:00:00.000,8.008356545961002
MEX,2013-01-01 00:00:00.000,7.913385826771654
MEX,2014-01-01 00:00:00.000,8.0946123521682
MEX,2015-01-01 00:00:00.000,8.120893561103811
MEX,2016-01-01 00:00:00.000,8.113695090439279
MEX,2017-01-01 00:00:00.000,8.120104438642299
MEX,2018-01-01 00:00:00.000,8.057742782152232
MEX,2019-01-01 00:00:00.000,7.903682719546746
MEX,2020-01-01 00:00:00.000,7.8702397743300425
MEX,2021-01-01 00:00:00.000,7.960784313725489
MHL,2012-01-01 00:00:00.000,3.5097493036211693
MHL,2013-01-01 00:00:00.000,4.081364829396326
MHL,2014-01-01 00:00:00.000,4.099868593955321
MHL,2015-01-01 00:00:00.000,4.152431011826544
MHL,2016-01-01 00:00:00.000,4.108527131782946
MHL,2017-01-01 00:00:00.000,2.9765013054830294
MHL,2018-01-01 00:00:00.000,3.2808398950131235
MHL,2019-01-01 00:00:00.000,2.5354107648725215
MHL,2020-01-01 00:00:00.000,2.651622002820875
MHL,2021-01-01 00:00:00.000,3.4248366013071894
MKD,2012-01-01 00:00:00.000,4.5125348189415035
MKD,2013-01-01 00:00:00.000,4.42257217847769
MKD,2014-01-01 00:00:00.000,4.480946123521681
MKD,2015-01-01 00:00:00.000,4.54664914586071
MKD,2016-01-01 00:00:00.000,4.7416020671834636
MKD,2017-01-01 00:00:00.000,5.0
MKD,2018-01-01 00:00:00.000,5.3412073490813645
MKD,2019-01-01 00:00:00.000,6.657223796033996
MKD,2020-01-01 00:00:00.000,6.699576868829337
MKD,2021-01-01 00:00:00.000,6.052287581699346
MLI,2012-01-01 00:00:00.000,2.6183844011142057
MLI,2013-01-01 00:00:00.000,2.6902887139107614
MLI,2014-01-01 00:00:00.000,2.8777923784494086
MLI,2015-01-01 00:00:00.000,2.877792378449409
MLI,2016-01-01 00:00:00.000,2.583979328165375
MLI,2017-01-01 00:00:00.000,2.715404699738904
MLI,2018-01-01 00:00:00.000,3.0839895013123364
MLI,2019-01-01 00:00:00.000,2.7053824362606234
MLI,2020-01-01 00:00:00.000,2.8349788434414664
MLI,2021-01-01 00:00:00.000,3.1895424836601305
MLT,2012-01-01 00:00:00.000,8.356545961002784
MLT,2013-01-01 00:00:00.000,8.72703412073491
MLT,2014-01-01 00:00:00.000,8.672798948751643
MLT,2015-01-01 00:00:00.000,8.23915900131406
MLT,2016-01-01 00:00:00.000,8.47545219638243
MLT,2017-01-01 00:00:00.000,8.472584856396868
MLT,2018-01-01 00:00:00.000,8.569553805774277
MLT,2019-01-01 00:00:00.000,8.541076487252127
MLT,2020-01-01 00:00:00.000,8.47672778561354
MLT,2021-01-01 00:00:00.000,8.601307189542483
MMR,2012-01-01 00:00:00.000,4.9025069637883
MMR,2013-01-01 00:00:00.000,5.354330708661417
MMR,2014-01-01 00:00:00.000,4.6911957950065695
MMR,2015-01-01 00:00:00.000,5.019710906701709
MMR,2016-01-01 00:00:00.000,5.025839793281654
MMR,2017-01-01 00:00:00.000,5.404699738903394
MMR,2018-01-01 00:00:00.000,5.47244094488189
MMR,2019-01-01 00:00:00.000,5.028328611898019
MMR,2020-01-01 00:00:00.000,5.049365303244007
MMR,2021-01-01 00:00:00.000,5.503267973856209
MNE,2012-01-01 00:00:00.000,5.710306406685236
MNE,2013-01-01 00:00:00.000,5.459317585301838
MNE,2014-01-01 00:00:00.000,5.571616294349541
MNE,2015-01-01 00:00:00.000,5.59789750328515
MNE,2016-01-01 00:00:00.000,5.555555555555556
MNE,2017-01-01 00:00:00.000,5.796344647519584
MNE,2018-01-01 00:00:00.000,6.023622047244094
MNE,2019-01-01 00:00:00.000,6.81303116147309
MNE,2020-01-01 00:00:00.000,6.7983074753173485
MNE,2021-01-01 00:00:00.000,5.973856209150327
MNG,2012-01-01 00:00:00.000,6.768802228412255
MNG,2013-01-01 00:00:00.000,6.78477690288714
MNG,2014-01-01 00:00:00.000,6.846254927726676
MNG,2015-01-01 00:00:00.000,6.741130091984232
MNG,2016-01-01 00:00:00.000,6.563307493540053
MNG,2017-01-01 00:00:00.000,6.697127937336816
MNG,2018-01-01 00:00:00.000,7.637795275590551
MNG,2019-01-01 00:00:00.000,7.2662889518413625
MNG,2020-01-01 00:00:00.000,7.291960507757405
MNG,2021-01-01 00:00:00.000,7.241830065359476
MOZ,2012-01-01 00:00:00.000,2.896935933147632
MOZ,2013-01-01 00:00:00.000,3.254593175853018
MOZ,2014-01-01 00:00:00.000,3.2588699080157686
MOZ,2015-01-01 00:00:00.000,3.508541392904074
MOZ,2016-01-01 00:00:00.000,3.7080103359173133
MOZ,2017-01-01 00:00:00.000,3.524804177545693
MOZ,2018-01-01 00:00:00.000,3.5695538057742775
MOZ,2019-01-01 00:00:00.000,3.257790368271956
MOZ,2020-01-01 00:00:00.000,3.215796897038082
MOZ,2021-01-01 00:00:00.000,3.6862745098039214
MRT,2012-01-01 00:00:00.000,2.7994428969359326
MRT,2013-01-01 00:00:00.000,3.057742782152231
MRT,2014-01-01 00:00:00.000,3.009198423127463
MRT,2015-01-01 00:00:00.000,2.9434954007884366
MRT,2016-01-01 00:00:00.000,2.9586563307493545
MRT,2017-01-01 00:00:00.000,3.0156657963446487
MRT,2018-01-01 00:00:00.000,3.0839895013123364
MRT,2019-01-01 00:00:00.000,3.2436260623229467
MRT,2020-01-01 00:00:00.000,3.314527503526093
MRT,2021-01-01 00:00:00.000,3.2418300653594776
MUS,2012-01-01 00:00:00.000,7.520891364902505
MUS,2013-01-01 00:00:00.000,7.480314960629922
MUS,2014-01-01 00:00:00.000,8.028909329829172
MUS,2015-01-01 00:00:00.000,7.858081471747701
MUS,2016-01-01 00:00:00.000,7.9844961240310095
MUS,2017-01-01 00:00:00.000,8.015665796344647
MUS,2018-01-01 00:00:00.000,7.9002624671916015
MUS,2019-01-01 00:00:00.000,7.903682719546746
MUS,2020-01-01 00:00:00.000,7.65867418899859
MUS,2021-01-01 00:00:00.000,7.555555555555555
MWI,2012-01-01 00:00:00.000,3.1754874651810585
MWI,2013-01-01 00:00:00.000,3.713910761154856
MWI,2014-01-01 00:00:00.000,3.5348226018396844
MWI,2015-01-01 00:00:00.000,4.0604467805519056
MWI,2016-01-01 00:00:00.000,3.7855297157622747
MWI,2017-01-01 00:00:00.000,3.616187989556137
MWI,2018-01-01 00:00:00.000,3.910761154855643
MWI,2019-01-01 00:00:00.000,3.371104815864024
MWI,2020-01-01 00:00:00.000,3.2722143864598037
MWI,2021-01-01 00:00:00.000,3.516339869281046
MYS,2012-01-01 00:00:00.000,8.50974930362117
MYS,2013-01-01 00:00:00.000,8.51706036745407
MYS,2014-01-01 00:00:00.000,8.580814717477004
MYS,2015-01-01 00:00:00.000,8.528252299605782
MYS,2016-01-01 00:00:00.000,8.656330749354007
MYS,2017-01-01 00:00:00.000,8.681462140992167
MYS,2018-01-01 00:00:00.000,8.543307086614174
MYS,2019-01-01 00:00:00.000,8.24362606232295
MYS,2020-01-01 00:00:00.000,8.138222849083217
MYS,2021-01-01 00:00:00.000,8.169934640522875
NAM,2012-01-01 00:00:00.000,3.9275766016713076
NAM,2013-01-01 00:00:00.000,4.21259842519685
NAM,2014-01-01 00:00:00.000,4.07358738501971
NAM,2015-01-01 00:00:00.000,3.942181340341656
NAM,2016-01-01 00:00:00.000,3.798449612403102
NAM,2017-01-01 00:00:00.000,4.099216710182768
NAM,2018-01-01 00:00:00.000,4.10761154855643
NAM,2019-01-01 00:00:00.000,5.3399433427762055
NAM,2020-01-01 00:00:00.000,5.444287729196051
NAM,2021-01-01 00:00:00.000,4.483660130718954
NER,2012-01-01 00:00:00.000,2.910863509749303
NER,2013-01-01 00:00:00.000,3.2939632545931765
NER,2014-01-01 00:00:00.000,3.7582128777923782
NER,2015-01-01 00:00:00.000,3.5479632063074904
NER,2016-01-01 00:00:00.000,3.359173126614989
NER,2017-01-01 00:00:00.000,3.18537859007833
NER,2018-01-01 00:00:00.000,3.425196850393701
NER,2019-01-01 00:00:00.000,2.450424929178471
NER,2020-01-01 00:00:00.000,2.4682651622002822
NER,2021-01-01 00:00:00.000,3.1111111111111103
NGA,2012-01-01 00:00:00.000,2.270194986072423
NGA,2013-01-01 00:00:00.000,2.467191601049869
NGA,2014-01-01 00:00:00.000,2.299605781865966
NGA,2015-01-01 00:00:00.000,2.2601839684625498
NGA,2016-01-01 00:00:00.000,1.873385012919897
NGA,2017-01-01 00:00:00.000,1.3968668407310711
NGA,2018-01-01 00:00:00.000,1.5354330708661417
NGA,2019-01-01 00:00:00.000,1.3031161473087822
NGA,2020-01-01 00:00:00.000,1.2270803949224263
NGA,2021-01-01 00:00:00.000,1.4248366013071894
NIC,2012-01-01 00:00:00.000,7.5626740947075195
NIC,2013-01-01 00:00:00.000,7.769028871391077
NIC,2014-01-01 00:00:00.000,7.858081471747701
NIC,2015-01-01 00:00:00.000,7.792378449408673
NIC,2016-01-01 00:00:00.000,7.868217054263567
NIC,2017-01-01 00:00:00.000,8.067885117493475
NIC,2018-01-01 00:00:00.000,7.8871391076115485
NIC,2019-01-01 00:00:00.000,7.889518413597736
NIC,2020-01-01 00:00:00.000,7.926657263751763
NIC,2021-01-01 00:00:00.000,7.908496732026142
NLD,2012-01-01 00:00:00.000,8.203342618384399
NLD,2013-01-01 00:00:00.000,7.9921259842519685
NLD,2014-01-01 00:00:00.000,8.028909329829172
NLD,2015-01-01 00:00:00.000,8.02890932982917
NLD,2016-01-01 00:00:00.000,8.204134366925066
NLD,2017-01-01 00:00:00.000,8.315926892950394
NLD,2018-01-01 00:00:00.000,8.517060367454068
NLD,2019-01-01 00:00:00.000,8.498583569405103
NLD,2020-01-01 00:00:00.000,8.392101551480959
NLD,2021-01-01 00:00:00.000,8.470588235294118
NOR,2012-01-01 00:00:00.000,8.927576601671307
NOR,2013-01-01 00:00:00.000,8.884514435695538
NOR,2014-01-01 00:00:00.000,8.896189224704337
NOR,2015-01-01 00:00:00.000,8.672798948751643
NOR,2016-01-01 00:00:00.000,8.708010335917313
NOR,2017-01-01 00:00:00.000,8.798955613577023
NOR,2018-01-01 00:00:00.000,8.858267716535433
NOR,2019-01-01 00:00:00.000,8.838526912181306
NOR,2020-01-01 00:00:00.000,8.829337094499294
NOR,2021-01-01 00:00:00.000,8.810457516339868
NPL,2012-01-01 00:00:00.000,6.532033426183842
NPL,2013-01-01 00:00:00.000,6.73228346456693
NPL,2014-01-01 00:00:00.000,6.990801576872537
NPL,2015-01-01 00:00:00.000,6.793692509855454
NPL,2016-01-01 00:00:00.000,7.312661498708012
NPL,2017-01-01 00:00:00.000,7.0104438642297655
NPL,2018-01-01 00:00:00.000,6.981627296587926
NPL,2019-01-01 00:00:00.000,6.643059490084987
NPL,2020-01-01 00:00:00.000,6.6290550070521865
NPL,2021-01-01 00:00:00.000,6.77124183006536
NRU,2012-01-01 00:00:00.000,2.646239554317548
NRU,2013-01-01 00:00:00.000,2.9133858267716537
NRU,2014-01-01 00:00:00.000,2.9829172141918527
NRU,2015-01-01 00:00:00.000,2.825229960578187
NRU,2016-01-01 00:00:00.000,2.8682170542635665
NRU,2017-01-01 00:00:00.000,3.1984334203655362
NRU,2018-01-01 00:00:00.000,2.9790026246719163
NRU,2019-01-01 00:00:00.000,1.7705382436260626
NRU,2020-01-01 00:00:00.000,1.6784203102961923
NRU,2021-01-01 00:00:00.000,2.5228758169934635
NZL,2012-01-01 00:00:00.000,8.53760445682451
NZL,2013-01-01 00:00:00.000,8.51706036745407
NZL,2014-01-01 00:00:00.000,8.541392904073588
NZL,2015-01-01 00:00:00.000,8.528252299605782
NZL,2016-01-01 00:00:00.000,8.643410852713181
NZL,2017-01-01 00:00:00.000,8.668407310704962
NZL,2018-01-01 00:00:00.000,8.713910761154857
NZL,2019-01-01 00:00:00.000,8.682719546742211
NZL,2020-01-01 00:00:00.000,8.702397743300423
NZL,2021-01-01 00:00:00.000,8.758169934640524
OMN,2012-01-01 00:00:00.000,7.813370473537603
OMN,2013-01-01 00:00:00.000,7.716535433070867
OMN,2014-01-01 00:00:00.000,7.83180026281209
OMN,2015-01-01 00:00:00.000,7.858081471747701
OMN,2016-01-01 00:00:00.000,7.9844961240310095
OMN,2017-01-01 00:00:00.000,8.133159268929504
OMN,2018-01-01 00:00:00.000,8.188976377952756
OMN,2019-01-01 00:00:00.000,7.932011331444761
OMN,2020-01-01 00:00:00.000,7.8702397743300425
OMN,2021-01-01 00:00:00.000,8.052287581699346
PAK,2012-01-01 00:00:00.000,4.972144846796656
PAK,2013-01-01 00:00:00.000,4.960629921259843
PAK,2014-01-01 00:00:00.000,5.0722733245729295
PAK,2015-01-01 00:00:00.000,5.085413929040736
PAK,2016-01-01 00:00:00.000,5.271317829457366
PAK,2017-01-01 00:00:00.000,5.169712793733682
PAK,2018-01-01 00:00:00.000,5.078740157480315
PAK,2019-01-01 00:00:00.000,4.702549575070822
PAK,2020-01-01 00:00:00.000,4.724964739069111
PAK,2021-01-01 00:00:00.000,5.0588235294117645
PAN,2012-01-01 00:00:00.000,7.339832869080778
PAN,2013-01-01 00:00:00.000,7.191601049868767
PAN,2014-01-01 00:00:00.000,7.2667542706964525
PAN,2015-01-01 00:00:00.000,7.227332457293036
PAN,2016-01-01 00:00:00.000,7.260981912144704
PAN,2017-01-01 00:00:00.000,7.362924281984334
PAN,2018-01-01 00:00:00.000,7.493438320209974
PAN,2019-01-01 00:00:00.000,7.521246458923516
PAN,2020-01-01 00:00:00.000,7.489421720733428
PAN,2021-01-01 00:00:00.000,7.215686274509803
PER,2012-01-01 00:00:00.000,7.646239554317548
PER,2013-01-01 00:00:00.000,7.716535433070867
PER,2014-01-01 00:00:00.000,7.897503285151117
PER,2015-01-01 00:00:00.000,8.02890932982917
PER,2016-01-01 00:00:00.000,8.074935400516798
PER,2017-01-01 00:00:00.000,8.14621409921671
PER,2018-01-01 00:00:00.000,8.11023622047244
PER,2019-01-01 00:00:00.000,8.04532577903683
PER,2020-01-01 00:00:00.000,7.968970380818054
PER,2021-01-01 00:00:00.000,8.209150326797383
PHL,2012-01-01 00:00:00.000,7.005571030640668
PHL,2013-01-01 00:00:00.000,7.047244094488189
PHL,2014-01-01 00:00:00.000,7.095926412614981
PHL,2015-01-01 00:00:00.000,7.082785808147175
PHL,2016-01-01 00:00:00.000,7.338501291989665
PHL,2017-01-01 00:00:00.000,7.375979112271542
PHL,2018-01-01 00:00:00.000,7.296587926509187
PHL,2019-01-01 00:00:00.000,7.209631728045329
PHL,2020-01-01 00:00:00.000,6.939351198871651
PHL,2021-01-01 00:00:00.000,7.254901960784313
PLW,2012-01-01 00:00:00.000,2.075208913649025
PLW,2013-01-01 00:00:00.000,2.165354330708662
PLW,2014-01-01 00:00:00.000,2.299605781865966
PLW,2015-01-01 00:00:00.000,2.2601839684625498
PLW,2016-01-01 00:00:00.000,2.3901808785529726
PLW,2017-01-01 00:00:00.000,2.4151436031331595
PLW,2018-01-01 00:00:00.000,2.532808398950131
PLW,2019-01-01 00:00:00.000,1.7705382436260626
PLW,2020-01-01 00:00:00.000,1.734837799717913
PLW,2021-01-01 00:00:00.000,2.5751633986928106
PNG,2012-01-01 00:00:00.000,4.136490250696378
PNG,2013-01-01 00:00:00.000,4.2650918635170605
PNG,2014-01-01 00:00:00.000,4.3626806833114316
PNG,2015-01-01 00:00:00.000,4.3889618922470435
PNG,2016-01-01 00:00:00.000,4.638242894056848
PNG,2017-01-01 00:00:00.000,4.765013054830288
PNG,2018-01-01 00:00:00.000,4.698162729658793
PNG,2019-01-01 00:00:00.000,4.376770538243628
PNG,2020-01-01 00:00:00.000,4.372355430183356
PNG,2021-01-01 00:00:00.000,4.836601307189543
POL,2012-01-01 00:00:00.000,7.409470752089135
POL,2013-01-01 00:00:00.000,7.322834645669291
POL,2014-01-01 00:00:00.000,7.490144546649146
POL,2015-01-01 00:00:00.000,7.555847568988174
POL,2016-01-01 00:00:00.000,7.7390180878553
POL,2017-01-01 00:00:00.000,7.845953002610967
POL,2018-01-01 00:00:00.000,8.00524934383202
POL,2019-01-01 00:00:00.000,7.9603399433427775
POL,2020-01-01 00:00:00.000,7.79971791255289
POL,2021-01-01 00:00:00.000,7.973856209150327
PRK,2012-01-01 00:00:00.000,4.526462395543175
PRK,2013-01-01 00:00:00.000,4.475065616797901
PRK,2014-01-01 00:00:00.000,4.625492772667542
PRK,2015-01-01 00:00:00.000,4.651773981603154
PRK,2016-01-01 00:00:00.000,4.75452196382429
PRK,2017-01-01 00:00:00.000,4.89556135770235
PRK,2018-01-01 00:00:00.000,5.0524934383202105
PRK,2019-01-01 00:00:00.000,4.773371104815865
PRK,2020-01-01 00:00:00.000,4.809590973201693
PRK,2021-01-01 00:00:00.000,5.254901960784315
PRT,2012-01-01 00:00:00.000,7.144846796657381
PRT,2013-01-01 00:00:00.000,6.994750656167978
PRT,2014-01-01 00:00:00.000,7.174770039421814
PRT,2015-01-01 00:00:00.000,7.279894875164258
PRT,2016-01-01 00:00:00.000,7.4806201550387605
PRT,2017-01-01 00:00:00.000,7.780678851174935
PRT,2018-01-01 00:00:00.000,8.00524934383202
PRT,2019-01-01 00:00:00.000,8.24362606232295
PRT,2020-01-01 00:00:00.000,8.166431593794076
PRT,2021-01-01 00:00:00.000,8.091503267973856
PRY,2012-01-01 00:00:00.000,7.116991643454037
PRY,2013-01-01 00:00:00.000,7.0078740157480315
PRY,2014-01-01 00:00:00.000,7.056504599211564
PRY,2015-01-01 00:00:00.000,7.253613666228647
PRY,2016-01-01 00:00:00.000,7.183462532299744
PRY,2017-01-01 00:00:00.000,7.245430809399478
PRY,2018-01-01 00:00:00.000,7.204724409448819
PRY,2019-01-01 00:00:00.000,7.252124645892353
PRY,2020-01-01 00:00:00.000,7.094499294781383
PRY,2021-01-01 00:00:00.000,7.032679738562091
QAT,2012-01-01 00:00:00.000,8.50974930362117
QAT,2013-01-01 00:00:00.000,8.51706036745407
QAT,2014-01-01 00:00:00.000,8.528252299605784
